date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:43	55994/55994	---M--	200	added ('OK')	application/x-javascript	etag:%22daba-5828dfd496ac0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.layeranimation.min.js	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://kelsey.dexignzone.com/xhtml/)
10:19:45	26095/26095	---M--	200	added ('OK')	application/x-javascript	etag:%2265ef-5828dfd58ad00%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.navigation.min.js	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://kelsey.dexignzone.com/xhtml/)
10:19:52	29395/29395	---M--	200	added ('OK')	application/x-javascript	etag:%2272d3-5828dfd58ad00%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.slideanims.min.js	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://kelsey.dexignzone.com/xhtml/)
10:19:55	10925/10925	---M--	200	added ('OK')	application/x-javascript	etag:%222aad-5828dfd496ac0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.parallax.min.js	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://kelsey.dexignzone.com/xhtml/)
10:19:56	24321/24321	---M--	200	added ('OK')	application/x-javascript	etag:%225f01-5828dfd58ad00%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.video.min.js	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.video.min.js	(from https://kelsey.dexignzone.com/xhtml/)
10:20:00	2085/2085	---M--	200	added ('OK')	application/x-javascript	etag:%22825-5828febb51280%22	https://kelsey.dexignzone.com/xhtml/js/rev.slider.js	avo/avo/kelsey.dexignzone.com/xhtml/js/rev.slider.js	(from https://kelsey.dexignzone.com/xhtml/)
10:20:09	140365/140365	---M--	200	added ('OK')	text/css	etag:%222244d-5828dfa117140%22	https://kelsey.dexignzone.com/xhtml/plugins/bootstrap/css/bootstrap.min.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/bootstrap/css/bootstrap.min.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:09	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-5828dfa2ff5c0%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:13	28101/28101	---M--	200	added ('OK')	text/css	etag:%226dc5-5828dfb335c00%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:16	3522/3522	---M--	200	added ('OK')	text/css	etag:%22dc2-5828df9f2ecc0%22	https://kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.carousel.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.carousel.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:16	16435/16435	---M--	200	added ('OK')	text/css	etag:%224033-5828dfa022f00%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:19	5895/5895	---M--	200	added ('OK')	text/css	etag:%221707-5828df9d46840%22	https://kelsey.dexignzone.com/xhtml/plugins/magnific-popup/magnific-popup.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/magnific-popup/magnific-popup.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:20	5563/5563	---M--	200	added ('OK')	text/css	etag:%2215bb-5828df9a6a180%22	https://kelsey.dexignzone.com/xhtml/plugins/bootstrap-select/bootstrap-select.min.css	avo/avo/kelsey.dexignzone.com/xhtml/plugins/bootstrap-select/bootstrap-select.min.css	(from https://kelsey.dexignzone.com/xhtml/css/plugins.css)
10:20:20	3060/3060	---M--	200	added ('OK')	image/png	etag:%22bf4-5828df7350540%22	https://kelsey.dexignzone.com/xhtml/images/quote.png	avo/avo/kelsey.dexignzone.com/xhtml/images/quote.png	(from https://kelsey.dexignzone.com/xhtml/css/style.css)
10:20:22	1321/1321	---M--	200	added ('OK')	image/svg+xml	etag:%22529-5828e191f4580%22	https://kelsey.dexignzone.com/xhtml/images/loading.svg	avo/avo/kelsey.dexignzone.com/xhtml/images/loading.svg	(from https://kelsey.dexignzone.com/xhtml/css/style.css)
10:20:22	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:20:22%20GMT	https://kelsey.dexignzone.com/xhtml/images/pattern/pt/graphy.png	avo/avo/kelsey.dexignzone.com/xhtml/images/pattern/pt/graphy.png	(from https://kelsey.dexignzone.com/xhtml/css/templete.css)
10:20:23	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:20:23%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/css/templete.css)
10:20:25	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5828dfcfd1f80%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons.eot?5510888	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons90c6.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:25	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-5828dfd0c61c0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons.woff?5510888	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons90c6.woff	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:26	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-5828dfcfd1f80%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons.ttf?5510888	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons90c6.ttf	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:28	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%2234dc-5828dfcfd1f80%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons.svg?5510888	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/fonts/revicons/revicons90c6.svg	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:28	326/326	---M--	200	added ('OK')	text/html	etag:%22212768-146-5828dfbf9b940%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/openhand.cur	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/openhand.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:29	326/326	---M--	200	added ('OK')	text/html	etag:%22212764-146-5828dfbea7700%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/closedhand.cur	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/closedhand.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:30	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-5828dfbcbf280%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:31	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-5828dfbdb34c0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_white.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_white.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:32	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-5828dfbdb34c0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_3x3.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_3x3.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:33	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-5828dfbdb34c0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_3x3_white.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/gridtile_3x3_white.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:34	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-5828dfbcbf280%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/coloredbg.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/coloredbg.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:35	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5828dfbdb34c0%22	https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/loader.gif	avo/avo/kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/assets/loader.gif	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/css/settings.css)
10:20:43	311616/311616	---M--	200	added ('OK')	image/jpeg	etag:%224c140-5828df7be5980%22	https://kelsey.dexignzone.com/xhtml/images/post-slide/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/post-slide/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:44	84121/84121	---M--	200	added ('OK')	image/jpeg	etag:%2214899-5828df8c1bfc0%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic4.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic4.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:45	176235/176235	---M--	200	added ('OK')	image/jpeg	etag:%222b06b-5828df7be5980%22	https://kelsey.dexignzone.com/xhtml/images/post-slide/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/post-slide/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:46	55709/55709	---M--	200	added ('OK')	image/jpeg	etag:%22d99d-5828df8c1bfc0%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic5.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic5.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:48	41880/41880	---M--	200	added ('OK')	image/jpeg	etag:%22a398-5828df8d10200%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic6.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic6.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:48	51562/51562	---M--	200	added ('OK')	image/jpeg	etag:%22c96a-5828df8d10200%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic7.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic7.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:52	51067/51067	---M--	200	added ('OK')	image/jpeg	etag:%22c77b-5828df8d10200%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic8.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic8.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:52	40460/40460	---M--	200	added ('OK')	image/jpeg	etag:%229e0c-5828df8d10200%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic9.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic9.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:55	43509/43509	---M--	200	added ('OK')	image/jpeg	etag:%22a9f5-5828df8b27d80%22	https://kelsey.dexignzone.com/xhtml/images/blog/grid/pic10.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/grid/pic10.jpg	(from https://kelsey.dexignzone.com/xhtml/index-2.html)
10:20:57	323092/323092	---M--	200	added ('OK')	image/jpeg	etag:%224ee14-5828df7af1740%22	https://kelsey.dexignzone.com/xhtml/images/main-slider/slide3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/main-slider/slide3.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:20:58	46288/46288	---M--	200	added ('OK')	image/jpeg	etag:%22b4d0-5828df90e0b00%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:20:59	108750/108750	---M--	200	added ('OK')	image/jpeg	etag:%221a8ce-5828df90e0b00%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:01	59372/59372	---M--	200	added ('OK')	image/jpeg	etag:%22e7ec-5828df91d4d40%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic5.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic5.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:02	93516/93516	---M--	200	added ('OK')	image/jpeg	etag:%2216d4c-5828df90e0b00%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:02	102147/102147	---M--	200	added ('OK')	image/jpeg	etag:%2218f03-5828df90e0b00%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic4.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic4.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:05	74663/74663	---M--	200	added ('OK')	image/jpeg	etag:%22123a7-5828df91d4d40%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic7.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic7.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:05	52123/52123	---M--	200	added ('OK')	image/jpeg	etag:%22cb9b-5828df92c8f80%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic8.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic8.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:06	74675/74675	---M--	200	added ('OK')	image/jpeg	etag:%22123b3-5828df91d4d40%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic6.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic6.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:12	118759/118759	---M--	200	added ('OK')	image/jpeg	etag:%221cfe7-5828df92c8f80%22	https://kelsey.dexignzone.com/xhtml/images/blog/masonary/pic9.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/masonary/pic9.jpg	(from https://kelsey.dexignzone.com/xhtml/index-3.html)
10:21:12	59656/59656	---M--	200	added ('OK')	image/jpeg	etag:%22e908-5828df847adc0%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:14	57579/57579	---M--	200	added ('OK')	image/jpeg	etag:%22e0eb-5828df847adc0%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:15	67379/67379	---M--	200	added ('OK')	image/jpeg	etag:%2210733-5828df856f000%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-md/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:17	73599/73599	---M--	200	added ('OK')	image/jpeg	etag:%2211f7f-5828df819e700%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:20	85524/85524	---M--	200	added ('OK')	image/jpeg	etag:%2214e14-5828df8292940%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:21	149380/149380	---M--	200	added ('OK')	image/jpeg	etag:%2224784-5828df8292940%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:23	63049/63049	---M--	200	added ('OK')	image/jpeg	etag:%22f649-5828df8386b80%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic5.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic5.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:23	71367/71367	---M--	200	added ('OK')	image/jpeg	etag:%22116c7-5828df8292940%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic4.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic4.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:26	78789/78789	---M--	200	added ('OK')	image/jpeg	etag:%22133c5-5828df8386b80%22	https://kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic6.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/blog-lg/pic6.jpg	(from https://kelsey.dexignzone.com/xhtml/index-4.html)
10:21:28	142899/142899	---M--	200	added ('OK')	image/jpeg	etag:%2222e33-5828df8ef8680%22	https://kelsey.dexignzone.com/xhtml/images/blog/large/pic4.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/large/pic4.jpg	(from https://kelsey.dexignzone.com/xhtml/index-5.html)
10:21:30	122850/122850	---M--	200	added ('OK')	image/jpeg	etag:%221dfe2-5828df884b6c0%22	https://kelsey.dexignzone.com/xhtml/images/blog/default/thum2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/default/thum2.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:32	165241/165241	---M--	200	added ('OK')	image/jpeg	etag:%2228579-5828df8ef8680%22	https://kelsey.dexignzone.com/xhtml/images/blog/large/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/large/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/index-5.html)
10:21:33	55256/55256	---M--	200	added ('OK')	image/jpeg	etag:%22d7d8-5828df7720e40%22	https://kelsey.dexignzone.com/xhtml/images/gallery/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/gallery/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:34	213437/213437	---M--	200	added ('OK')	image/jpeg	etag:%22341bd-5828df7815080%22	https://kelsey.dexignzone.com/xhtml/images/gallery/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/gallery/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:35	5943/5943	---M--	200	added ('OK')	image/jpeg	etag:%221737-5828df93bd1c0%22	https://kelsey.dexignzone.com/xhtml/images/blog/recent-blog/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/recent-blog/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:35	6172/6172	---M--	200	added ('OK')	image/jpeg	etag:%22181c-5828df7cd9bc0%22	https://kelsey.dexignzone.com/xhtml/images/testimonials/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/testimonials/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:36	6287/6287	---M--	200	added ('OK')	image/jpeg	etag:%22188f-5828df7cd9bc0%22	https://kelsey.dexignzone.com/xhtml/images/testimonials/pic3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/testimonials/pic3.jpg	(from https://kelsey.dexignzone.com/xhtml/post-standart.html)
10:21:42	215888/215888	---M--	200	added ('OK')	image/jpeg	etag:%2234b50-5828df8ef8680%22	https://kelsey.dexignzone.com/xhtml/images/blog/large/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/large/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/post-full-width.html)
10:21:44	82753/82753	---M--	200	added ('OK')	image/jpeg	etag:%2214341-5828df7720e40%22	https://kelsey.dexignzone.com/xhtml/images/gallery/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/gallery/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/post-full-width.html)
10:21:45	326959/326959	---M--	200	added ('OK')	image/jpeg	etag:%224fd2f-5828df893f900%22	https://kelsey.dexignzone.com/xhtml/images/blog/default/thum3.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/default/thum3.jpg	(from https://kelsey.dexignzone.com/xhtml/post-left-sidebar.html)
10:21:48	176848/176848	---M--	200	added ('OK')	image/jpeg	etag:%222b2d0-5828df8ef8680%22	https://kelsey.dexignzone.com/xhtml/images/blog/large/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/large/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/post-gallery.html)
10:21:49	158567/158567	---M--	200	added ('OK')	image/jpeg	etag:%2226b67-5828df884b6c0%22	https://kelsey.dexignzone.com/xhtml/images/blog/default/thum4.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/default/thum4.jpg	(from https://kelsey.dexignzone.com/xhtml/post-navigation.html)
10:21:51	182530/182530	---M--	200	added ('OK')	image/jpeg	etag:%222c902-5828df8a33b40%22	https://kelsey.dexignzone.com/xhtml/images/blog/full/pic1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/full/pic1.jpg	(from https://kelsey.dexignzone.com/xhtml/post-open-gutenberg.html)
10:21:55	1262/1262	---M--	200	added ('OK')	application/x-javascript	etag:%224ee-5828febb51280%22	https://kelsey.dexignzone.com/xhtml/js/map.script.js	avo/avo/kelsey.dexignzone.com/xhtml/js/map.script.js	(from https://kelsey.dexignzone.com/xhtml/contact.html)
10:21:55	233950/233950	---M--	200	added ('OK')	image/jpeg	etag:%22391de-5828df8a33b40%22	https://kelsey.dexignzone.com/xhtml/images/blog/full/pic2.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/blog/full/pic2.jpg	(from https://kelsey.dexignzone.com/xhtml/post-open-gutenberg.html)
10:21:57	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:21:57%20GMT	https://kelsey.dexignzone.com/xhtml/popper.js	avo/avo/kelsey.dexignzone.com/xhtml/popper.a6.delayed	(from https://kelsey.dexignzone.com/xhtml/plugins/bootstrap/js/bootstrap.min.js)
10:21:58	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:21:57%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/bootstrap/js/bootstrap.min.js)
10:21:58	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:21:58%20GMT	https://kelsey.dexignzone.com/xhtml/images/logo-white-2.png	avo/avo/kelsey.dexignzone.com/xhtml/images/logo-white-2.png	(from https://kelsey.dexignzone.com/xhtml/js/custom.js)
10:21:59	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:21:59%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/js/custom.js)
10:22:00	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:00%20GMT	https://kelsey.dexignzone.com/xhtml/TweenLite.js	avo/avo/kelsey.dexignzone.com/xhtml/TweenLite.js	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
10:22:01	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:01%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
10:22:01	609025/609025	---M--	200	added ('OK')	image/jpeg	etag:%2294b01-5869fc38680ab%22	https://kelsey.dexignzone.com/xhtml/images/banner/bnr1.jpg	avo/avo/kelsey.dexignzone.com/xhtml/images/banner/bnr1.jpg	(from https://kelsey.dexignzone.com/xhtml/about-us.html)
10:22:02	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:02%20GMT	https://kelsey.dexignzone.com/xhtml/Version/	avo/avo/kelsey.dexignzone.com/xhtml/Version/index.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
10:22:04	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:04%20GMT	https://kelsey.dexignzone.com/xhtml/themepunch.revolution.min.js	avo/avo/kelsey.dexignzone.com/xhtml/themepunch.revolution.min.af.delayed	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:05	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:04%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:05	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:05%20GMT	https://kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.min.js	avo/avo/kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.min.js	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
